Version,Date_of_report,Date_of_publication,Security_region_name,Security_region_code,Source_and_contact_tracing_phase,Total_reported,Reports_with_settings,Setting_reported,Number_settings_reported
2,2021-07-01T10:00:00Z,2021-02-25,IJsselland,VR04,high,90,61,health_care_other,1
2,2021-07-01T10:00:00Z,2021-02-25,IJsselland,VR04,high,90,61,nursing_home,4
2,2021-07-01T10:00:00Z,2021-02-25,Twente,VR05,high,130,99,home,65
2,2021-07-01T10:00:00Z,2021-02-25,Twente,VR05,high,130,99,visit,14
2,2021-07-01T10:00:00Z,2021-02-25,Twente,VR05,high,130,99,work,15
2,2021-07-01T10:00:00Z,2021-02-25,Twente,VR05,high,130,99,school_daycare,6
2,2021-07-01T10:00:00Z,2021-02-25,Twente,VR05,high,130,99,hospital,1
2,2021-07-01T10:00:00Z,2021-02-25,Twente,VR05,high,130,99,nursing_home,1
2,2021-07-01T10:00:00Z,2021-02-25,Twente,VR05,high,130,99,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-02-25,Twente,VR05,high,130,99,travel,1
2,2021-07-01T10:00:00Z,2021-02-25,Twente,VR05,high,130,99,other,2
2,2021-07-01T10:00:00Z,2021-02-25,Noord- en Oost-Gelderland,VR06,high,190,138,home,58
2,2021-07-01T10:00:00Z,2021-02-25,Noord- en Oost-Gelderland,VR06,high,190,138,visit,46
2,2021-07-01T10:00:00Z,2021-02-25,Noord- en Oost-Gelderland,VR06,high,190,138,work,18
2,2021-07-01T10:00:00Z,2021-02-25,Noord- en Oost-Gelderland,VR06,high,190,138,school_daycare,11
2,2021-07-01T10:00:00Z,2021-02-25,Noord- en Oost-Gelderland,VR06,high,190,138,health_care_other,1
2,2021-07-01T10:00:00Z,2021-02-25,Noord- en Oost-Gelderland,VR06,high,190,138,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-02-25,Noord- en Oost-Gelderland,VR06,high,190,138,leisure,3
2,2021-07-01T10:00:00Z,2021-02-25,Noord- en Oost-Gelderland,VR06,high,190,138,funeral,6
2,2021-07-01T10:00:00Z,2021-02-25,Noord- en Oost-Gelderland,VR06,high,190,138,other,2
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Midden,VR07,high,147,90,home,40
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Midden,VR07,high,147,90,visit,10
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Midden,VR07,high,147,90,work,21
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Midden,VR07,high,147,90,school_daycare,2
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Midden,VR07,high,147,90,general_practitioner,1
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Midden,VR07,high,147,90,hospital,1
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Midden,VR07,high,147,90,health_care_other,1
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Midden,VR07,high,147,90,nursing_home,9
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Midden,VR07,high,147,90,residential_care_other,4
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Midden,VR07,high,147,90,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Midden,VR07,high,147,90,other,8
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Zuid,VR08,high,152,98,home,46
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Zuid,VR08,high,152,98,visit,29
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Zuid,VR08,high,152,98,work,13
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Zuid,VR08,high,152,98,school_daycare,6
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Zuid,VR08,high,152,98,general_practitioner,1
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Zuid,VR08,high,152,98,nursing_home,4
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Zuid,VR08,high,152,98,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Zuid,VR08,high,152,98,residential_care_other,4
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Zuid,VR08,high,152,98,daycare_elderly_disabled,2
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Zuid,VR08,high,152,98,leisure,1
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Zuid,VR08,high,152,98,funeral,2
2,2021-07-01T10:00:00Z,2021-02-25,Gelderland-Zuid,VR08,high,152,98,other,2
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,home,134
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,visit,39
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,work,55
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,school_daycare,28
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,general_practitioner,1
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,hospital,3
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,health_care_other,3
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,nursing_home,12
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,residential_care_disabled,4
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,gathering,1
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,travel,2
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,leisure,1
2,2021-07-01T10:00:00Z,2021-02-25,Utrecht,VR09,high,344,253,funeral,1
2,2021-07-01T10:00:00Z,2021-02-25,Noord-Holland-Noord,VR10,high,279,201,home,113
2,2021-07-01T10:00:00Z,2021-02-25,Noord-Holland-Noord,VR10,high,279,201,visit,35
2,2021-07-01T10:00:00Z,2021-02-25,Noord-Holland-Noord,VR10,high,279,201,work,37
2,2021-07-01T10:00:00Z,2021-02-25,Noord-Holland-Noord,VR10,high,279,201,school_daycare,15
2,2021-07-01T10:00:00Z,2021-02-25,Noord-Holland-Noord,VR10,high,279,201,general_practitioner,1
2,2021-07-01T10:00:00Z,2021-02-25,Noord-Holland-Noord,VR10,high,279,201,hospital,1
2,2021-07-01T10:00:00Z,2021-02-25,Noord-Holland-Noord,VR10,high,279,201,nursing_home,3
2,2021-07-01T10:00:00Z,2021-02-25,Noord-Holland-Noord,VR10,high,279,201,daycare_elderly_disabled,2
2,2021-07-01T10:00:00Z,2021-02-25,Noord-Holland-Noord,VR10,high,279,201,leisure,1
2,2021-07-01T10:00:00Z,2021-02-25,Noord-Holland-Noord,VR10,high,279,201,funeral,1
2,2021-07-01T10:00:00Z,2021-02-25,Noord-Holland-Noord,VR10,high,279,201,other,2
2,2021-07-01T10:00:00Z,2021-02-25,Zaanstreek-Waterland,VR11,high,143,99,home,47
2,2021-07-01T10:00:00Z,2021-02-25,Zaanstreek-Waterland,VR11,high,143,99,visit,21
2,2021-07-01T10:00:00Z,2021-02-25,Zaanstreek-Waterland,VR11,high,143,99,work,20
2,2021-07-01T10:00:00Z,2021-02-25,Zaanstreek-Waterland,VR11,high,143,99,school_daycare,15
2,2021-07-01T10:00:00Z,2021-02-25,Zaanstreek-Waterland,VR11,high,143,99,hospital,1
2,2021-07-01T10:00:00Z,2021-02-25,Zaanstreek-Waterland,VR11,high,143,99,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-02-25,Zaanstreek-Waterland,VR11,high,143,99,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-02-25,Zaanstreek-Waterland,VR11,high,143,99,religious_activity,1
2,2021-07-01T10:00:00Z,2021-02-25,Zaanstreek-Waterland,VR11,high,143,99,funeral,1
2,2021-07-01T10:00:00Z,2021-02-25,Zaanstreek-Waterland,VR11,high,143,99,other,1
2,2021-07-01T10:00:00Z,2021-02-25,Kennemerland,VR12,high,147,88,home,45
2,2021-07-01T10:00:00Z,2021-02-25,Kennemerland,VR12,high,147,88,visit,21
2,2021-07-01T10:00:00Z,2021-02-25,Kennemerland,VR12,high,147,88,work,21
2,2021-07-01T10:00:00Z,2021-02-25,Kennemerland,VR12,high,147,88,school_daycare,6
2,2021-07-01T10:00:00Z,2021-02-25,Kennemerland,VR12,high,147,88,nursing_home,2
2,2021-07-01T10:00:00Z,2021-02-25,Kennemerland,VR12,high,147,88,residential_care_disabled,2
2,2021-07-01T10:00:00Z,2021-02-25,Amsterdam-Amstelland,VR13,high,273,171,home,94
2,2021-07-01T10:00:00Z,2021-02-25,Amsterdam-Amstelland,VR13,high,273,171,visit,26
2,2021-07-01T10:00:00Z,2021-02-25,Amsterdam-Amstelland,VR13,high,273,171,work,24
2,2021-07-01T10:00:00Z,2021-02-25,Amsterdam-Amstelland,VR13,high,273,171,school_daycare,30
2,2021-07-01T10:00:00Z,2021-02-25,Amsterdam-Amstelland,VR13,high,273,171,hospital,1
2,2021-07-01T10:00:00Z,2021-02-25,Amsterdam-Amstelland,VR13,high,273,171,gathering,1
2,2021-07-01T10:00:00Z,2021-02-25,Amsterdam-Amstelland,VR13,high,273,171,travel,1
2,2021-07-01T10:00:00Z,2021-02-25,Amsterdam-Amstelland,VR13,high,273,171,hospitality,2
2,2021-07-01T10:00:00Z,2021-02-25,Amsterdam-Amstelland,VR13,high,273,171,leisure,1
2,2021-07-01T10:00:00Z,2021-02-25,Amsterdam-Amstelland,VR13,high,273,171,choir,1
2,2021-07-01T10:00:00Z,2021-02-25,Amsterdam-Amstelland,VR13,high,273,171,funeral,2
2,2021-07-01T10:00:00Z,2021-02-25,Amsterdam-Amstelland,VR13,high,273,171,other,4
2,2021-07-01T10:00:00Z,2021-02-25,Gooi en Vechtstreek,VR14,high,82,51,home,32
2,2021-07-01T10:00:00Z,2021-02-25,Gooi en Vechtstreek,VR14,high,82,51,visit,12
2,2021-07-01T10:00:00Z,2021-02-25,Gooi en Vechtstreek,VR14,high,82,51,work,3
2,2021-07-01T10:00:00Z,2021-02-25,Gooi en Vechtstreek,VR14,high,82,51,school_daycare,2
2,2021-07-01T10:00:00Z,2021-02-25,Gooi en Vechtstreek,VR14,high,82,51,hospital,1
2,2021-07-01T10:00:00Z,2021-02-25,Gooi en Vechtstreek,VR14,high,82,51,nursing_home,1
2,2021-07-01T10:00:00Z,2021-02-25,Gooi en Vechtstreek,VR14,high,82,51,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-02-25,Gooi en Vechtstreek,VR14,high,82,51,gathering,1
2,2021-07-01T10:00:00Z,2021-02-25,Haaglanden,VR15,high,282,180,home,112
2,2021-07-01T10:00:00Z,2021-02-25,Haaglanden,VR15,high,282,180,visit,36
2,2021-07-01T10:00:00Z,2021-02-25,Haaglanden,VR15,high,282,180,work,17
2,2021-07-01T10:00:00Z,2021-02-25,Haaglanden,VR15,high,282,180,school_daycare,11
2,2021-07-01T10:00:00Z,2021-02-25,Haaglanden,VR15,high,282,180,hospital,1
2,2021-07-01T10:00:00Z,2021-02-25,Haaglanden,VR15,high,282,180,health_care_other,1
2,2021-07-01T10:00:00Z,2021-02-25,Haaglanden,VR15,high,282,180,nursing_home,10
2,2021-07-01T10:00:00Z,2021-02-25,Haaglanden,VR15,high,282,180,residential_care_disabled,2
2,2021-07-01T10:00:00Z,2021-02-25,Haaglanden,VR15,high,282,180,other,3
2,2021-07-01T10:00:00Z,2021-02-25,Hollands-Midden,VR16,high,233,153,home,95
2,2021-07-01T10:00:00Z,2021-02-25,Hollands-Midden,VR16,high,233,153,visit,26
2,2021-07-01T10:00:00Z,2021-02-25,Hollands-Midden,VR16,high,233,153,work,20
2,2021-07-01T10:00:00Z,2021-02-25,Hollands-Midden,VR16,high,233,153,school_daycare,5
2,2021-07-01T10:00:00Z,2021-02-25,Hollands-Midden,VR16,high,233,153,hospital,1
2,2021-07-01T10:00:00Z,2021-02-25,Hollands-Midden,VR16,high,233,153,health_care_other,1
2,2021-07-01T10:00:00Z,2021-02-25,Hollands-Midden,VR16,high,233,153,nursing_home,4
2,2021-07-01T10:00:00Z,2021-02-25,Hollands-Midden,VR16,high,233,153,residential_care_disabled,5
2,2021-07-01T10:00:00Z,2021-02-25,Hollands-Midden,VR16,high,233,153,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-02-25,Hollands-Midden,VR16,high,233,153,hospitality,1
2,2021-07-01T10:00:00Z,2021-02-25,Hollands-Midden,VR16,high,233,153,leisure,1
2,2021-07-01T10:00:00Z,2021-02-25,Hollands-Midden,VR16,high,233,153,other,4
2,2021-07-01T10:00:00Z,2021-02-25,Rotterdam-Rijnmond,VR17,high,436,263,home,129
2,2021-07-01T10:00:00Z,2021-02-25,Rotterdam-Rijnmond,VR17,high,436,263,visit,28
2,2021-07-01T10:00:00Z,2021-02-25,Rotterdam-Rijnmond,VR17,high,436,263,work,55
2,2021-07-01T10:00:00Z,2021-02-25,Rotterdam-Rijnmond,VR17,high,436,263,school_daycare,40
2,2021-07-01T10:00:00Z,2021-02-25,Rotterdam-Rijnmond,VR17,high,436,263,hospital,6
2,2021-07-01T10:00:00Z,2021-02-25,Rotterdam-Rijnmond,VR17,high,436,263,health_care_other,4
2,2021-07-01T10:00:00Z,2021-02-25,Rotterdam-Rijnmond,VR17,high,436,263,nursing_home,15
2,2021-07-01T10:00:00Z,2021-02-25,Rotterdam-Rijnmond,VR17,high,436,263,leisure,2
2,2021-07-01T10:00:00Z,2021-02-25,Rotterdam-Rijnmond,VR17,high,436,263,religious_activity,1
2,2021-07-01T10:00:00Z,2021-02-25,Rotterdam-Rijnmond,VR17,high,436,263,funeral,3
2,2021-07-01T10:00:00Z,2021-02-25,Rotterdam-Rijnmond,VR17,high,436,263,other,2
2,2021-07-01T10:00:00Z,2021-02-25,Zuid-Holland-Zuid,VR18,high,196,146,home,90
2,2021-07-01T10:00:00Z,2021-02-25,Zuid-Holland-Zuid,VR18,high,196,146,visit,25
2,2021-07-01T10:00:00Z,2021-02-25,Zuid-Holland-Zuid,VR18,high,196,146,work,21
2,2021-07-01T10:00:00Z,2021-02-25,Zuid-Holland-Zuid,VR18,high,196,146,school_daycare,8
2,2021-07-01T10:00:00Z,2021-02-25,Zuid-Holland-Zuid,VR18,high,196,146,general_practitioner,1
2,2021-07-01T10:00:00Z,2021-02-25,Zuid-Holland-Zuid,VR18,high,196,146,hospital,2
2,2021-07-01T10:00:00Z,2021-02-25,Zuid-Holland-Zuid,VR18,high,196,146,health_care_other,1
2,2021-07-01T10:00:00Z,2021-02-25,Zuid-Holland-Zuid,VR18,high,196,146,nursing_home,1
2,2021-07-01T10:00:00Z,2021-02-25,Zuid-Holland-Zuid,VR18,high,196,146,residential_care_disabled,5
2,2021-07-01T10:00:00Z,2021-02-25,Zuid-Holland-Zuid,VR18,high,196,146,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-02-25,Zuid-Holland-Zuid,VR18,high,196,146,other,6
2,2021-07-01T10:00:00Z,2021-02-25,Zeeland,VR19,high,90,56,home,38
2,2021-07-01T10:00:00Z,2021-02-25,Zeeland,VR19,high,90,56,visit,10
2,2021-07-01T10:00:00Z,2021-02-25,Zeeland,VR19,high,90,56,work,13
2,2021-07-01T10:00:00Z,2021-02-25,Zeeland,VR19,high,90,56,general_practitioner,1
2,2021-07-01T10:00:00Z,2021-02-25,Zeeland,VR19,high,90,56,nursing_home,2
2,2021-07-01T10:00:00Z,2021-02-25,Zeeland,VR19,high,90,56,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-02-25,Zeeland,VR19,high,90,56,hospitality,1
2,2021-07-01T10:00:00Z,2021-02-25,Zeeland,VR19,high,90,56,other,1
2,2021-07-01T10:00:00Z,2021-02-25,Midden- en West-Brabant,VR20,high,392,257,home,150
2,2021-07-01T10:00:00Z,2021-02-25,Midden- en West-Brabant,VR20,high,392,257,visit,69
2,2021-07-01T10:00:00Z,2021-02-25,Midden- en West-Brabant,VR20,high,392,257,work,39
2,2021-07-01T10:00:00Z,2021-02-25,Midden- en West-Brabant,VR20,high,392,257,school_daycare,3
2,2021-07-01T10:00:00Z,2021-02-25,Midden- en West-Brabant,VR20,high,392,257,hospital,1
2,2021-07-01T10:00:00Z,2021-02-25,Midden- en West-Brabant,VR20,high,392,257,nursing_home,5
2,2021-07-01T10:00:00Z,2021-02-25,Midden- en West-Brabant,VR20,high,392,257,residential_care_other,3
2,2021-07-01T10:00:00Z,2021-02-25,Midden- en West-Brabant,VR20,high,392,257,gathering,2
2,2021-07-01T10:00:00Z,2021-02-25,Midden- en West-Brabant,VR20,high,392,257,travel,2
2,2021-07-01T10:00:00Z,2021-02-25,Midden- en West-Brabant,VR20,high,392,257,student_activity,1
2,2021-07-01T10:00:00Z,2021-02-25,Midden- en West-Brabant,VR20,high,392,257,leisure,1
2,2021-07-01T10:00:00Z,2021-02-25,Midden- en West-Brabant,VR20,high,392,257,other,4
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Noord,VR21,high,228,146,home,88
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Noord,VR21,high,228,146,visit,32
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Noord,VR21,high,228,146,work,29
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Noord,VR21,high,228,146,health_care_other,1
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Noord,VR21,high,228,146,nursing_home,3
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Noord,VR21,high,228,146,residential_care_other,4
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Noord,VR21,high,228,146,travel,1
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Noord,VR21,high,228,146,funeral,2
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Noord,VR21,high,228,146,other,2
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Zuidoost,VR22,high,320,213,home,139
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Zuidoost,VR22,high,320,213,visit,53
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Zuidoost,VR22,high,320,213,work,18
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Zuidoost,VR22,high,320,213,school_daycare,3
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Zuidoost,VR22,high,320,213,general_practitioner,1
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Zuidoost,VR22,high,320,213,hospital,3
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Zuidoost,VR22,high,320,213,nursing_home,2
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Zuidoost,VR22,high,320,213,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Zuidoost,VR22,high,320,213,travel,1
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Zuidoost,VR22,high,320,213,funeral,4
2,2021-07-01T10:00:00Z,2021-02-25,Brabant-Zuidoost,VR22,high,320,213,other,1
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Noord,VR23,high,151,94,home,49
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Noord,VR23,high,151,94,visit,22
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Noord,VR23,high,151,94,work,10
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Noord,VR23,high,151,94,school_daycare,1
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Noord,VR23,high,151,94,health_care_other,1
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Noord,VR23,high,151,94,nursing_home,9
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Noord,VR23,high,151,94,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Noord,VR23,high,151,94,daycare_elderly_disabled,2
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Noord,VR23,high,151,94,other,2
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Zuid,VR24,high,103,72,home,49
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Zuid,VR24,high,103,72,visit,18
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Zuid,VR24,high,103,72,work,9
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Zuid,VR24,high,103,72,school_daycare,1
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Zuid,VR24,high,103,72,hospital,1
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Zuid,VR24,high,103,72,health_care_other,1
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Zuid,VR24,high,103,72,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Zuid,VR24,high,103,72,gathering,1
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Zuid,VR24,high,103,72,student_activity,1
2,2021-07-01T10:00:00Z,2021-02-25,Limburg-Zuid,VR24,high,103,72,other,1
2,2021-07-01T10:00:00Z,2021-02-25,Flevoland,VR25,high,62,38,home,24
2,2021-07-01T10:00:00Z,2021-02-25,Flevoland,VR25,high,62,38,visit,8
2,2021-07-01T10:00:00Z,2021-02-25,Flevoland,VR25,high,62,38,work,10
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,home,67
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,visit,34
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,work,23
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,school_daycare,5
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,general_practitioner,2
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,hospital,2
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,health_care_other,3
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,nursing_home,5
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,residential_care_disabled,1
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,gathering,1
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,student_activity,1
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,leisure,1
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,funeral,1
2,2021-07-01T10:00:00Z,2021-02-26,Groningen,VR01,high,199,139,other,2
2,2021-07-01T10:00:00Z,2021-02-26,Fryslân,VR02,high,259,197,home,98
2,2021-07-01T10:00:00Z,2021-02-26,Fryslân,VR02,high,259,197,visit,32
2,2021-07-01T10:00:00Z,2021-02-26,Fryslân,VR02,high,259,197,work,48
2,2021-07-01T10:00:00Z,2021-02-26,Fryslân,VR02,high,259,197,school_daycare,10
2,2021-07-01T10:00:00Z,2021-02-26,Fryslân,VR02,high,259,197,general_practitioner,4
2,2021-07-01T10:00:00Z,2021-02-26,Fryslân,VR02,high,259,197,hospital,2
2,2021-07-01T10:00:00Z,2021-02-26,Fryslân,VR02,high,259,197,health_care_other,2
2,2021-07-01T10:00:00Z,2021-02-26,Fryslân,VR02,high,259,197,nursing_home,11
2,2021-07-01T10:00:00Z,2021-02-26,Fryslân,VR02,high,259,197,residential_care_disabled,3
2,2021-07-01T10:00:00Z,2021-02-26,Fryslân,VR02,high,259,197,residential_care_other,4
2,2021-07-01T10:00:00Z,2021-02-26,Fryslân,VR02,high,259,197,daycare_elderly_disabled,1
2,2021-07-01T10:00:00Z,2021-02-26,Fryslân,VR02,high,259,197,other,4
2,2021-07-01T10:00:00Z,2021-02-26,Drenthe,VR03,high,141,81,home,40
2,2021-07-01T10:00:00Z,2021-02-26,Drenthe,VR03,high,141,81,visit,15
2,2021-07-01T10:00:00Z,2021-02-26,Drenthe,VR03,high,141,81,work,14
2,2021-07-01T10:00:00Z,2021-02-26,Drenthe,VR03,high,141,81,school_daycare,3
2,2021-07-01T10:00:00Z,2021-02-26,Drenthe,VR03,high,141,81,hospital,4
2,2021-07-01T10:00:00Z,2021-02-26,Drenthe,VR03,high,141,81,health_care_other,4
2,2021-07-01T10:00:00Z,2021-02-26,Drenthe,VR03,high,141,81,nursing_home,2
2,2021-07-01T10:00:00Z,2021-02-26,Drenthe,VR03,high,141,81,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-02-26,Drenthe,VR03,high,141,81,gathering,2
2,2021-07-01T10:00:00Z,2021-02-26,Drenthe,VR03,high,141,81,other,2
2,2021-07-01T10:00:00Z,2021-02-26,IJsselland,VR04,high,112,83,home,45
2,2021-07-01T10:00:00Z,2021-02-26,IJsselland,VR04,high,112,83,visit,22
2,2021-07-01T10:00:00Z,2021-02-26,IJsselland,VR04,high,112,83,work,13
2,2021-07-01T10:00:00Z,2021-02-26,IJsselland,VR04,high,112,83,school_daycare,2
2,2021-07-01T10:00:00Z,2021-02-26,IJsselland,VR04,high,112,83,health_care_other,1
2,2021-07-01T10:00:00Z,2021-02-26,IJsselland,VR04,high,112,83,nursing_home,2
2,2021-07-01T10:00:00Z,2021-02-26,IJsselland,VR04,high,112,83,funeral,1
2,2021-07-01T10:00:00Z,2021-02-26,IJsselland,VR04,high,112,83,other,2
2,2021-07-01T10:00:00Z,2021-02-26,Twente,VR05,high,205,150,home,76
2,2021-07-01T10:00:00Z,2021-02-26,Twente,VR05,high,205,150,visit,33
2,2021-07-01T10:00:00Z,2021-02-26,Twente,VR05,high,205,150,work,25
2,2021-07-01T10:00:00Z,2021-02-26,Twente,VR05,high,205,150,school_daycare,12
2,2021-07-01T10:00:00Z,2021-02-26,Twente,VR05,high,205,150,health_care_other,1
2,2021-07-01T10:00:00Z,2021-02-26,Twente,VR05,high,205,150,nursing_home,2
2,2021-07-01T10:00:00Z,2021-02-26,Twente,VR05,high,205,150,daycare_elderly_disabled,2
2,2021-07-01T10:00:00Z,2021-02-26,Twente,VR05,high,205,150,gathering,1
2,2021-07-01T10:00:00Z,2021-02-26,Twente,VR05,high,205,150,leisure,1
2,2021-07-01T10:00:00Z,2021-02-26,Twente,VR05,high,205,150,funeral,1
2,2021-07-01T10:00:00Z,2021-02-26,Twente,VR05,high,205,150,other,2
2,2021-07-01T10:00:00Z,2021-02-26,Noord- en Oost-Gelderland,VR06,high,107,76,home,41
2,2021-07-01T10:00:00Z,2021-02-26,Noord- en Oost-Gelderland,VR06,high,107,76,visit,14
2,2021-07-01T10:00:00Z,2021-02-26,Noord- en Oost-Gelderland,VR06,high,107,76,work,13
2,2021-07-01T10:00:00Z,2021-02-26,Noord- en Oost-Gelderland,VR06,high,107,76,school_daycare,5
2,2021-07-01T10:00:00Z,2021-02-26,Noord- en Oost-Gelderland,VR06,high,107,76,hospital,1
2,2021-07-01T10:00:00Z,2021-02-26,Noord- en Oost-Gelderland,VR06,high,107,76,nursing_home,2
2,2021-07-01T10:00:00Z,2021-02-26,Noord- en Oost-Gelderland,VR06,high,107,76,residential_care_other,1
2,2021-07-01T10:00:00Z,2021-02-26,Noord- en Oost-Gelderland,VR06,high,107,76,other,1
2,2021-07-01T10:00:00Z,2021-02-26,Gelderland-Midden,VR07,high,86,57,home,36
2,2021-07-01T10:00:00Z,2021-02-26,Gelderland-Midden,VR07,high,86,57,visit,9
2,2021-07-01T10:00:00Z,2021-02-26,Gelderland-Midden,VR07,high,86,57,work,8
2,2021-07-01T10:00:00Z,2021-02-26,Gelderland-Midden,VR07,high,86,57,school_daycare,3
