"Date_of_report","Date_of_publication","Municipality_code","Municipality_name","Province","Security_region_code","Security_region_name","Municipal_health_service","ROAZ_region","Total_reported","Hospital_admission","Deceased"
"2020-12-21 10:00:00","2020-03-15","GM1730","Tynaarlo","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1731","Midden-Drenthe","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1734","Overbetuwe","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Acute Zorgregio Oost",2,0,0
"2020-12-21 10:00:00","2020-03-15","GM1735","Hof van Twente","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",1,0,0
"2020-12-21 10:00:00","2020-03-15","GM1740","Neder-Betuwe","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",1,0,0
"2020-12-21 10:00:00","2020-03-15","GM1742","Rijssen-Holten","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1771","Geldrop-Mierlo","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1773","Olst-Wijhe","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1774","Dinkelland","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",1,0,0
"2020-12-21 10:00:00","2020-03-15","GM1783","Westland","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",1,1,0
"2020-12-21 10:00:00","2020-03-15","GM1842","Midden-Delfland","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1859","Berkelland","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1876","Bronckhorst","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1883","Sittard-Geleen","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",2,0,0
"2020-12-21 10:00:00","2020-03-15","GM1884","Kaag en Braassem","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1891","Dantumadiel","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1892","Zuidplas","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1894","Peel en Maas","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",3,4,0
"2020-12-21 10:00:00","2020-03-15","GM1895","Oldambt","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1896","Zwartewaterland","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1900","Súdwest-Fryslân","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1901","Bodegraven-Reeuwijk","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1903","Eijsden-Margraten","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",1,0,0
"2020-12-21 10:00:00","2020-03-15","GM1904","Stichtse Vecht","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",1,1,0
"2020-12-21 10:00:00","2020-03-15","GM1911","Hollands Kroon","Noord-Holland","VR10","Noord-Holland-Noord","GGD Hollands-Noorden","Netwerk Acute Zorg Noordwest",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1916","Leidschendam-Voorburg","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1924","Goeree-Overflakkee","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",1,0,0
"2020-12-21 10:00:00","2020-03-15","GM1926","Pijnacker-Nootdorp","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",1,0,0
"2020-12-21 10:00:00","2020-03-15","GM1930","Nissewaard","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1931","Krimpenerwaard","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",1,1,0
"2020-12-21 10:00:00","2020-03-15","GM1940","De Fryske Marren","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",1,0,0
"2020-12-21 10:00:00","2020-03-15","GM1942","Gooise Meren","Noord-Holland","VR14","Gooi en Vechtstreek","GGD Gooi en Vechtstreek","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1945","Berg en Dal","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1948","Meierijstad","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",4,0,2
"2020-12-21 10:00:00","2020-03-15","GM1949","Waadhoeke","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1950","Westerwolde","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1952","Midden-Groningen","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",1,0,0
"2020-12-21 10:00:00","2020-03-15","GM1954","Beekdaelen","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",3,0,0
"2020-12-21 10:00:00","2020-03-15","GM1955","Montferland","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1959","Altena","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",1,0,0
"2020-12-21 10:00:00","2020-03-15","GM1960","West Betuwe","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1961","Vijfheerenlanden","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1963","Hoeksche Waard","Zuid-Holland","VR18","Zuid-Holland-Zuid","Dienst Gezondheid & Jeugd ZHZ","Traumacentrum Zuidwest-Nederland",1,0,0
"2020-12-21 10:00:00","2020-03-15","GM1966","Het Hogeland","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1969","Westerkwartier","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",1,1,0
"2020-12-21 10:00:00","2020-03-15","GM1970","Noardeast-Fryslân","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","GM1978","Molenlanden","Zuid-Holland","VR18","Zuid-Holland-Zuid","Dienst Gezondheid & Jeugd ZHZ","Traumacentrum Zuidwest-Nederland",1,0,0
"2020-12-21 10:00:00","2020-03-15","","","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Drenthe","VR03","Drenthe","GGD Drenthe","",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Flevoland","VR25","Flevoland","GGD Flevoland","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Noord-Holland","VR10","Noord-Holland-Noord","GGD Hollands-Noorden","",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Noord-Holland","VR12","Kennemerland","GGD Kennemerland","Netwerk Acute Zorg Noordwest",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Noord-Holland","VR13","Amsterdam-Amstelland","GGD Amsterdam","",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Noord-Holland","VR14","Gooi en Vechtstreek","GGD Gooi en Vechtstreek","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",1,0,0
"2020-12-21 10:00:00","2020-03-15","","","Zuid-Holland","VR18","Zuid-Holland-Zuid","Dienst Gezondheid & Jeugd ZHZ","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Noord-Brabant","","","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",7,0,0
"2020-12-21 10:00:00","2020-03-15","","","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",1,0,0
"2020-12-21 10:00:00","2020-03-15","","","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-15","","","Noord-Holland","VR11","Zaanstreek-Waterland","GGD Zaanstreek/Waterland","",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0003","Appingedam","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0010","Delfzijl","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0014","Groningen","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",1,0,0
"2020-12-21 10:00:00","2020-03-16","GM0024","Loppersum","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0034","Almere","Flevoland","VR25","Flevoland","GGD Flevoland","SpoedZorgNet",1,1,0
"2020-12-21 10:00:00","2020-03-16","GM0037","Stadskanaal","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0047","Veendam","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0050","Zeewolde","Flevoland","VR25","Flevoland","GGD Flevoland","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0059","Achtkarspelen","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0060","Ameland","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0072","Harlingen","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",1,0,0
"2020-12-21 10:00:00","2020-03-16","GM0074","Heerenveen","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0080","Leeuwarden","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",1,1,0
"2020-12-21 10:00:00","2020-03-16","GM0085","Ooststellingwerf","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0086","Opsterland","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0088","Schiermonnikoog","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0090","Smallingerland","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0093","Terschelling","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0096","Vlieland","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0098","Weststellingwerf","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0106","Assen","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0109","Coevorden","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0114","Emmen","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0118","Hoogeveen","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0119","Meppel","Drenthe","VR03","Drenthe","GGD Drenthe","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0141","Almelo","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0147","Borne","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0148","Dalfsen","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0150","Deventer","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0153","Enschede","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0158","Haaksbergen","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0160","Hardenberg","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0163","Hellendoorn","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0164","Hengelo","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",3,1,0
"2020-12-21 10:00:00","2020-03-16","GM0166","Kampen","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0168","Losser","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0171","Noordoostpolder","Flevoland","VR25","Flevoland","GGD Flevoland","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0173","Oldenzaal","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0175","Ommen","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0177","Raalte","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",1,0,0
"2020-12-21 10:00:00","2020-03-16","GM0180","Staphorst","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0183","Tubbergen","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0184","Urk","Flevoland","VR25","Flevoland","GGD Flevoland","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0189","Wierden","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0193","Zwolle","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",2,0,0
"2020-12-21 10:00:00","2020-03-16","GM0197","Aalten","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0200","Apeldoorn","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",3,1,0
"2020-12-21 10:00:00","2020-03-16","GM0202","Arnhem","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0203","Barneveld","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Traumazorgnetwerk Midden-Nederland",1,0,0
"2020-12-21 10:00:00","2020-03-16","GM0209","Beuningen","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",1,0,0
"2020-12-21 10:00:00","2020-03-16","GM0213","Brummen","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0214","Buren","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",2,1,0
"2020-12-21 10:00:00","2020-03-16","GM0216","Culemborg","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0221","Doesburg","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0222","Doetinchem","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0225","Druten","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0226","Duiven","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0228","Ede","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Acute Zorgregio Oost",1,0,0
"2020-12-21 10:00:00","2020-03-16","GM0230","Elburg","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0232","Epe","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",2,0,0
"2020-12-21 10:00:00","2020-03-16","GM0233","Ermelo","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",1,1,0
"2020-12-21 10:00:00","2020-03-16","GM0243","Harderwijk","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",1,0,0
"2020-12-21 10:00:00","2020-03-16","GM0244","Hattem","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0246","Heerde","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",2,2,0
"2020-12-21 10:00:00","2020-03-16","GM0252","Heumen","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0262","Lochem","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0263","Maasdriel","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0267","Nijkerk","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Traumazorgnetwerk Midden-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0268","Nijmegen","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",5,1,0
"2020-12-21 10:00:00","2020-03-16","GM0269","Oldebroek","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0273","Putten","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",2,0,0
"2020-12-21 10:00:00","2020-03-16","GM0274","Renkum","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0275","Rheden","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0277","Rozendaal","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Acute Zorgregio Oost",0,1,0
"2020-12-21 10:00:00","2020-03-16","GM0279","Scherpenzeel","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Traumazorgnetwerk Midden-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0281","Tiel","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",1,1,0
"2020-12-21 10:00:00","2020-03-16","GM0285","Voorst","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0289","Wageningen","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0293","Westervoort","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0294","Winterswijk","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0296","Wijchen","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",1,1,0
"2020-12-21 10:00:00","2020-03-16","GM0297","Zaltbommel","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0299","Zevenaar","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0301","Zutphen","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0302","Nunspeet","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Netwerk Acute Zorg regio Zwolle",1,0,0
"2020-12-21 10:00:00","2020-03-16","GM0303","Dronten","Flevoland","VR25","Flevoland","GGD Flevoland","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0307","Amersfoort","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",8,2,0
"2020-12-21 10:00:00","2020-03-16","GM0308","Baarn","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-16","GM0310","De Bilt","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",1,0,0
"2020-12-21 10:00:00","2020-03-16","GM0312","Bunnik","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",0,0,0
